Order,asset_key,pipe_key_match,PIPELINE NAME,Problem_Description,Description,Location_Description,Order Type,Priority,MaintActivType,System status,SYSTEM,SUB SYSTEM,Material,Nominal Diameter,TOTAL LENGTH (KM),PIPELINE AGE,CAPACITY MLD,Total act.costs,TotalPlnndCosts,event_year,event_month,event_dow,is_weekend,target_leak
90013051,uw ii w muts rwt mup mpl pipel,,,Pls cut grass on Mearns pipeline,Mearns pipeline,Mearns Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,201944.49,201944.49,2025,1,3,0,0
90015706,uw ii w muts rwt mup mpl pipel,,,Pls do grass cutting for S/G P/Line,Mearns pipeline,Mearns Pipeline (Complete),PM02,5.0,CMN,REL  GMPS NMAT PRC  SETC,,,,,,,,201944.49,201944.49,2025,3,1,0,0
756422,uw ii e ixop www ixs inl inlet,,,Please dredge/clean storm dam.,Ixopo Sewerage Inlet System,Inlet Works General Structure,PM02,4.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,,,,,,,,198144.38,95441.5,2021,6,2,0,0
785745,uw ii w midm bds ric rpl ch001,richmond pipeline,’Richmond Pipeline,Cut trees at Richmond p/l,Chamber No.1,"Pipe Segment, Between Chamber 1 AND 2",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,197000.0,197000.0,2023,7,3,0,0
790928,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Cut grass on 51 and 251 P/L.,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,195051.73,183482.75,2023,10,0,0,0
797150,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,"Cut grass at 51, 251, 351 p/l",251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,195051.73,195051.73,2024,3,2,0,0
90002788,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Cut grass on pipeline 51;251 &351,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,195051.73,195051.73,2024,5,0,0,0
90012496,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,"Grass cutting:51,251 &352 p/l",251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,195051.73,195051.73,2025,1,2,0,0
90015702,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Cut grass on 251 & 351pipeline,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,195051.73,195051.73,2025,3,1,0,0
735776,uw ii w midm bds 056 56c ch001,56 pipeline,’56 Pipeline,Repair a collapsed drain pipe at G/kloof,Chamber No.1,"Pipe Segment, Between Chamber 1 AND 2",PM02,4.0,CMN,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,194890.0,200000.0,2019,10,4,0,0
740343,mr17500,,,Rehabilitate Blackridge res,"Reservoir, Blackridge Capacity","Reservoir, Blackridge Capacity",PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,189345.0,161700.0,2020,2,0,0,0
776151,uw ii w midm bds 061 061 ch001,61 pipeline,’61 Pipeline,Pr0pagation of plant on 61 P/l,"61 Pipeline, Chamber 001","Chamber 1, Chamber Structure",PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,189200.0,189200.0,2022,11,3,0,0
790847,uw ii w midm bds 357 357 ch001,357 pipeline,’357 Pipeline,Shut down 357 p/l - Craig,"357 Pipeline, Chamber 001","Chamber 001, Chamber",PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,8.1,15.0,347.0,185397.87,0.0,2023,10,2,0,0
740332,uw ii e dvha bds war ms1 pipel,wartburg pipeline,Wartburg Pipeline,Commissioning of wartburg Res pipeline,Mshwati Pipeline System (New),New Wartburg Pline,PM02,5.0,CMN,TECO PCNF GMPS MACM PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,700.0,9.5,8.0,66.0,183616.6,176088.62,2020,2,0,0,0
767647,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Clear bush & cut grass on 51/251/dam-DVH,251 Pipeline (complete),251 Pipeline (complete),PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,183482.75,183482.75,2022,5,3,0,0
777013,uw ii w midm rwt 351,,,"Cut grass on 51,251,351 pipeline.",351 Pipeline,Midmar 351 pipeline,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,183482.75,183482.75,2022,12,1,0,0
782624,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Grass cutting @ 51/251/351 p/l,251 Pipeline (complete),251 Pipeline (complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,183482.75,183482.75,2023,5,1,0,0
793132,uw ii w midm bds 251 251 pipel,251 pipeline,‘251 Pipeline,Grass cutting 251 & 351 p/l,251 Pipeline (complete),251 Pipeline (complete),PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,183482.75,183482.75,2023,12,1,0,0
90015045,uw ii w midm wtw miw mf1 ps001,howick west pipeline,Howick West Pipeline,Pipe leaking at St Joseph's- (c/o 01/03),Mills Falls Pumpset 1,Mills Falls To Howick West Motor #1,PM02,2.0,BDN,REL  PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,700.0,3.3,42.0,66.6,181275.13,0.0,2025,3,5,1,1
794737,uw ii w midm rwt 251 rwp build,251 pipeline,‘251 Pipeline,Repair the roof of the raw guard house,RWPS Structural & Buildings,Rwps General Civil + Structural Asset,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,3.3,8.0,347.91,178491.5,400000.0,2024,1,3,0,0
744099,uw ii e dvha bds 069 69e pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),install scour valve at wartburg,Pipeline Wartburg P/S to Wartburg Res,69 Pipeline Wartburg P/S- Wartburg (New),PM02,5.0,CMN,TECO GMPS PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,176761.0,231661.0,2020,6,2,0,0
90016523,uw ii e dvha wtw dvw adm build,,,please repair fire hydrant pipe,Structural & Buildings,Dv Harris General Structure,PM02,2.0,BDN,REL  PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,176264.3,9168.6,2025,4,1,0,0
763872,uw ii w mpof www mps dws build,,,pls do concreate slab for loading,Buildings & Structures,Dewatering System Buildings,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,174697.2,406000.0,2022,1,0,0,0
774229,uw ii w mpof www mps out build,,,pls install wire peace for FE diversion,Outlet Works Buildings & Structures,Outlet System Steel Structure,PM02,4.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,174617.15,91114.63,2022,10,1,0,0
751775,uw ii w midm bds man pha ch001,manyavu pipeline,Manyavu Pipeline,Install new offtake meter at Manyavu,Chamber No.1,"Manyavu Pipeline, Iv",PM02,4.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,,Klambon,150.0,13.0,15.0,3.1,174258.17,101974.15,2021,2,4,0,0
90003333,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,fix 53p/l water leak,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,1.0,BDN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,173998.75,35246.43,2024,6,0,0,1
793803,uw ii w muts rwt mup mpl pipel,,,Removal of debris from all chambers,Mearns pipeline,Mearns Pipeline (Complete),PM02,4.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,,,,,,,,173503.2,173503.2,2024,1,1,0,0
744684,uw ii e dvha bds war wnp build,wartburg pipeline,Wartburg Pipeline,fix road at ozwathini,Wartburg P/S Buildings,Wartburg P/S Buildings & Grounds,PM02,3.0,CMN,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,700.0,9.5,8.0,66.0,171505.0,196850.0,2020,7,0,0,0
763217,uw ii w midm wtw miw chl ps001,,,Attend to motive water pipe,Motive Water Pumpset 1,Cl2 Motive Water Pre-Chlor P/S Pump #1,PM02,4.0,BDN,TECO PCNF GMPS MACM PPRT PRC  SETC,,,,,,,,169284.08,33754.31,2021,12,5,1,0
768000,uw ii e ixop www ixs adm build,,,please transport sludge from Ixopo WWW,Administration Buildings & Structures,Ixopo Sewerage Buildings & Structures,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,169170.0,169170.0,2022,5,3,0,0
771773,uw ii e dvha bds war dar build,,,protect soil errosion to zwartin p/l,New Dalton Reservoir Structure,Reservoir Structure,PM02,5.0,CMN,TECO PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,167888.1,143907.0,2022,8,0,0,0
768300,uw ii e dvha rwt 051 051 flowm,51 pipeline,‘51 Pipeline,Perfom shut down,51 Raw Pipeline Flowmeters,Mid Dam - Dvh 51 Balancing Meter Head,PM02,1.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Concrete,1300.0,10.8,63.0,229.68,166855.37,815.33,2022,5,4,0,0
757042,uw ii w midm bds 057 57a ch001,57 pipeline,’57 Pipeline,Repair leak on 57 p/l-Craig,Chamber No.1,Umlaas Rd Outlet #1 Balancing Meter Head,PM02,1.0,BDN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,800.0,8.6,52.0,87.08,163128.65,8450.0,2021,7,3,0,1
780093,mr774047,,,Please provide shelter for meters@WW,"Meter, Buhlebezwe Water sales","Meter, Buhlebezwe Water sales",PM02,4.0,CMN,TECO PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,160607.39,24357.0,2023,3,2,0,0
793110,uw ii w muts rwt mup mpl pipel,,,Pls cut grass at S/Grove Pipeline,Mearns pipeline,Mearns Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,159450.0,159450.0,2023,12,1,0,0
90001561,uw ii w muts rwt mup mpl pipel,,,Pls cut grass @ Mearns Pipeline,Mearns pipeline,Mearns Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,159450.0,159450.0,2024,4,6,1,0
757044,uw ii w midm bds urd urr res01,ixopo golf course borehole pipeline,Ixopo Golf Course Borehole Pipeline,Install scour drainage pipe @ Bishop,Umlaas Rd Reservoir 1 (9mL),"Umlaas Rd, 9Ml Reservoir",PM02,4.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Ixopo,Ixopo,uPVC,110.0,1.5,20.0,1.23,156880.72,8560.0,2021,7,0,0,0
90013911,uw ii e dvha bds 060 cnr build,60 pipeline,60 Pipeline,pipe leak at clarendon outlet,Clarendon Reservoir Structure,Clarendon reservoir Structure,PM02,4.0,BDN,REL  PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,900.12,6.2,23.0,330.0,156387.93,25309.63,2025,2,4,0,1
788352,uw ii e dvha bds 069 69g pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),repair burst pipe at Bruy'ns hill p/l,Pipeline Wartburg Res-Bryns Hill Res,Pline 69 Wartburg Res-Bryns Hill Res,PM02,2.0,BDN,TECO PCNF GMPS MACM PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,151920.8,29685.0,2023,9,4,0,1
780381,uw ii w muts rwt mup mpl pipel,,,Pls cut grass along MMTS 1 pipeline,Mearns pipeline,Mearns Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,150000.0,150000.0,2023,3,3,0,0
785742,uw ii e dvha bds war ms1 pipel,,,cutting trees @ mshwathi pipe line,Mshwati Pipeline System (New),"Pipe Segment, Between Chamber 4 AND 5",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,150000.0,150000.0,2023,7,3,0,0
786443,uw ii w muts rwt mup mpl pipel,,,Pls cut grass @Mearns &Bruntville P/line,Mearns pipeline,Mearns Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,150000.0,150000.0,2023,7,0,0,0
780419,uw ii w mpof www mps dws build,,,pls install platform,Buildings & Structures,Dewatering System Buildings,PM02,4.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,,,,,,,,149080.64,6173.2,2023,3,3,0,0
90013949,uw ii e mkon sup ops am0 build,,,Extend Existing Gass Cage @ W/shop,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,4.0,CMN,REL  PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,147985.3,11975.0,2025,2,2,0,0
779365,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,construct new excess chamber 53p/line,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,4.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,147950.0,97950.0,2023,2,2,0,0
741706,uw ii e dvha bds war dap build,,,change from bottom feed to top feed dalt,Dalton Pump Station Buildings,Dalton P/S Buildings & Structures,PM02,3.0,CMN,TECO PCNF GMPS MACM PPRT PRC  SETC,,,,,,,,145160.85,108034.29,2020,3,2,0,0
785857,uw ii w howk www hos hpl pipel,howick pipeline,Howick Pipeline,Repair burst pipe in Tumbleweed,Howick Sewerage Pipeline,Howick WWW Pipeline (Complete),PM02,4.0,BDC,TECO PCNF CSER GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,2.5,28.0,16.3,144025.18,62651.56,2023,7,5,1,1
792053,uw ii e mkon sup ops am0 build,,,Grass Cutting & Cleaning @ wkshp Complex,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,143505.0,143505.0,2023,11,3,0,0
749961,uw ii w muts rwt mup nrr build,,,Pls install new meter @ Gowrie Estate,Nottingham Road Structural & buildings,Nottingham Road Bpt,PM02,4.0,CMN,TECO PCNF PRT  GMPS PRC  SETC,,,,,,,,143356.75,69620.71,2020,12,2,0,0
90009056,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,grass cutting @ 53 pipeline,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,143139.33,143139.33,2024,10,0,0,0
90011785,uw ii e dvha bds 069 069 pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),cut grass from DVH to mlaas road,Wartburg Old Pipeline (Complete),Wartburg pipeline (Complete) for meters,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,143129.33,143129.33,2024,12,1,0,0
90015703,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,cut grass from DVH to umlaas road,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,143129.33,143129.33,2025,3,1,0,0
747124,uw ii e dvha bds 069 69f pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),connect line to the farmer @ dingle,Pipeline Wartburg Reservoir -Coolair Res,Pline 69 Wartburg Reservoir-Coolair Res,PM02,3.0,CMN,TECO PCNF PRT  GMPS MACM PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,142842.04,23330.8,2020,10,1,0,0
731859,uw ii e mkon sup ops wsh build,,,Grass cutting and matainance mk yard,Mkondeni Workshops Buildings,Buildings & Structures,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,141370.8,162260.0,2019,6,3,0,0
90005505,uw ii e mkon sup ops am0 build,,,cleaning & repair gutters @ Civil storag,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Lights & Gen Elec,PM02,5.0,CMN,REL  PRT  GMPS NMAT PRC  SETC,,,,,,,,139537.28,98000.0,2024,7,1,0,0
777021,uw ii e mkon sup ops am0 build,,,Inland Reg Garden Service,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,139000.0,139000.0,2022,12,1,0,0
730980,uw ii w howk www hos adm build,howick pipeline,Howick Pipeline,raise n make concrete around contact tan,Howick Sewerage Buildings & Structures,Howick Admin Buildings/Structures,PM02,4.0,CMN,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,2.5,28.0,16.3,138800.0,180000.0,2019,6,4,0,0
785028,uw ii e mkon sup ops am0 build,,,Garden Service to all Mknd Complex,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,137835.0,135000.0,2023,6,2,0,0
779197,uw ii w midm bds 056 56d ch001,56 pipeline,’56 Pipeline,Attend to a leak; Mpophomeni line,Chamber No.1,"Pipe Segment, Between Chamber 1 AND 2",PM02,1.0,BDN,TECO PCNF GMPS MACM PPRT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,136260.95,56012.2,2023,2,0,0,1
790931,uw ii e dvha bds 053 53a pipel,53 pipeline,’53 Pipeline,Do grass cutting @ 53 P/L,54 Pipeline from DVH to Umlaas Road,53 Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,136064.0,136064.0,2023,10,3,0,0
793315,uw ii e dvha wtw dvw adm build,,,cut grass at pipeline 53,Structural & Buildings,Dv Harris General Structure,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,136064.0,136064.0,2023,12,3,0,0
797652,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,cut grass at 53p/line,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,136064.0,136064.0,2024,3,3,0,0
90013225,uw ii e dvha bds 053 53a pipel,53 pipeline,’53 Pipeline,Dummy run on 53P/L,54 Pipeline from DVH to Umlaas Road,53 Pipeline (Complete),PM02,5.0,CMN,REL  PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,135014.4,44690.0,2025,2,0,0,0
769325,uw ii e mkon sup ops am0 build,,,Garden Maitenance for I/Regional Complex,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,,,,,,,,135000.0,135000.0,2022,6,0,0,0
778223,mr753323,howick west pipeline,Howick West Pipeline,Check leak on Mpophomeni p/l,"Meter, Howick West - Mpophomeni","Meter, Howick West - Mpophomeni",PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,700.0,3.3,42.0,66.6,132971.0,0.0,2023,1,4,0,1
751780,uw ii w midm bds 061 61h pipel,lion park pipeline,Lion Park Pipeline,Realign lion park pipe under N3,"61 Pipeline, Ashburton section",Pipe Segment Ashburton offtake,PM02,4.0,CMN,TECO PCNF GMPS MACM PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,131526.0,34255.4,2021,2,4,0,0
768309,uw ii e darv www dar adm build,ixopo raw water gravity pipeline,Ixopo Raw Water Gravity Pipeline,Purchase and apply gravel stones,Buildings & Structures,Grounds and Lands General Equipment,PM02,4.0,CMN,TECO GMPS NMAT PPRT PRC  SETC,ixopo,Ixopo,Steel,250.0,0.42,27.0,1.79,131524.4,131524.4,2022,5,4,0,0
791815,uw ii e dvha bds 053 53a ch001,53 pipeline,’53 Pipeline,Dam run at 53 pipe line,Chamber No.1,Dvh 53 Pipeline Inlet Bal Meter Head,PM02,2.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,130379.46,9750.0,2023,11,0,0,0
705616,uw ii w henl rws ops adm build,,,repair/replace leaking tank,Henley Dam Buildings,Henley Dam Buildings & Structures,PM02,2.0,CMN,TECO CNF  PRT  GMPS PRC  SETC,,,,,,,,129037.58,5397.68,2017,8,1,0,1
741707,uw ii e dvha bds war dap build,,,drill and instal socket at dalton & Watb,Dalton Pump Station Buildings,Dalton P/S Buildings & Structures,PM02,3.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,128662.05,111550.47,2020,3,1,0,0
751188,uw ii e dvha wtw dvw fil gf005,,,check leak @ filter gallary 5.,Filter 5,Filter #5 Structure,PM02,4.0,CMN,TECO PCNF PRT  GMPS MACM PRC  SETC,,,,,,,,128312.26,56258.58,2021,2,2,0,1
778728,uw ii w midm bds 261 261 ch001,261 pipeline,261 Pipeline,Erosion protection @ VCC 261 P/L,"261 Pipeline, Chamber 001","Chamber 001, Chamber",PM02,4.0,CMN,TECO GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,1000.0,29.6,23.0,271.7,128208.8,92715.8,2023,1,1,0,0
773300,uw ii e dvha bds 053 53a pipel,53 pipeline,’53 Pipeline,Cut grass @ 53 P/L,54 Pipeline from DVH to Umlaas Road,53 Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,128000.0,128000.0,2022,9,2,0,0
781141,uw ii e dvha bds 053 53a pipel,53 pipeline,’53 Pipeline,cut grass at 53p/l,54 Pipeline from DVH to Umlaas Road,53 Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,128000.0,128000.0,2023,3,1,0,0
740335,mr19089,,,Commissioning Dalton Res pipleline,"Meter, Umgungundlovu Dm D/Ton Res Chq","Meter, Umgungundlovu Dm D/Ton Res Chq",PM02,4.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,127396.31,53829.69,2020,2,0,0,0
90009058,uw ii e dvha bds war mpo build,wartburg pipeline,Wartburg Pipeline,"grass cut @ Wartburg, Dalton,Nadi p/l",New Mpolweni Buildings & Structures,New Mpolweni Buildings & Structures,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,700.0,9.5,8.0,66.0,127371.95,127371.95,2024,10,0,0,0
90004236,mr621470,,,Please repair burst outlet pipe,"Meter, Ixopo Tlc-Inflow Meter 2","Meter, Ixopo Tlc-Inflow Meter 2",PM02,1.0,BDC,TECO PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,123868.1,17920.0,2024,7,0,0,1
790819,uw ii w midm bds 357 357 ch001,357 pipeline,’357 Pipeline,Dummy run on 357 p/l - Craig,"357 Pipeline, Chamber 001","Chamber 001, Chamber",PM02,2.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,8.1,15.0,347.0,123516.96,9800.0,2023,10,2,0,0
768299,uw ii e dvha rwt 051 051 flowm,51 pipeline,‘51 Pipeline,Perform dummy run,51 Raw Pipeline Flowmeters,Mid Dam - Dvh 51 Balancing Meter Head,PM02,2.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Concrete,1300.0,10.8,63.0,229.68,122302.05,18315.0,2022,5,2,0,0
790318,uw ii e camp www cas aer build,,,Please extend steps on Aeration ladders,Camperdown Aeration System Buildings,Camperdown Aerator Tank Structure,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,122052.56,39487.48,2023,10,6,1,0
790933,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Cut grass on the Richmond P/L.,Richmond Pipeline (Complete),Richmond Pline,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,121182.0,121182.0,2023,10,0,0,0
793135,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Grass cutting Richmond p/l,Richmond Pipeline (Complete),Richmond Pline,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,121182.0,121182.0,2023,12,1,0,0
797144,uw ii w midm bds ric rpl ch001,richmond pipeline,’Richmond Pipeline,Cut grass at Richmond p/l,Chamber No.1,IV Upstream,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,121182.0,121182.0,2024,3,2,0,0
90002804,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Cut grass on Richmond pipeline,Richmond Pipeline (Complete),Richmond Pline,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,121182.0,121182.0,2024,5,0,0,0
793313,uw ii e dvha wtw dvw adm build,bruyns hill pipeline,Bruyns Hill Pipeline,cut grass at B/hill pipeline,Structural & Buildings,Dv Harris General Structure,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,121076.0,121076.0,2023,12,3,0,0
797634,uw ii e dvha bds 069 69g pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),cut grass at wartburg to bruyn's hill p/,Pipeline Wartburg Res-Bryns Hill Res,Pline 69 Wartburg Res-Bryns Hill Res,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,121076.0,121076.0,2024,3,3,0,0
90002790,uw ii e dvha bds 069 69g pipel,wartburg pipeline 69 pipeline,Wartburg Pipeline(’69 Pipeline),Do grass cutting from W/burg-B/Hill P/S,Pipeline Wartburg Res-Bryns Hill Res,Pline 69 Wartburg Res-Bryns Hill Res,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,300.0,19.3,35.0,,121076.0,121076.0,2024,5,0,0,0
